Transaction,Type,Input Currency,Input Amount,Output Currency,Output Amount,USD Equivalent,Fee,Fee Currency,Details,Date / Time (UTC)
NXT6NE2wexXensg6UnixbMk5i,Interest,ETH,0.00005559,ETH,0.00005559,$0.19,-,-,"approved / ETH Interest Earned",2021-08-31 23:00:03
NXT64xsxWnuAtHiMugc2huDVg,Interest,USD,-0.64000000,-,0.00000000,$0.64,-,-,"approved / Interest",2021-08-31 22:00:02
NXTC4Ajs0NnZpg6rFGekphyg,Interest,ETH,0.00005558,ETH,0.00005558,$0.18,-,-,"approved / ETH Interest Earned",2021-08-30 23:00:03
NXT1qY10yjVyl5kaugO2ta0Vq,Interest,USD,-0.64000000,-,0.00000000,$0.64,-,-,"approved / Interest",2021-08-30 22:00:02
NXTGd4plhC9Zhvtnzqm8KaTN,Interest,ETH,0.00005558,ETH,0.00005558,$0.18,-,-,"approved / ETH Interest Earned",2021-08-29 23:00:03
NXT5E2fTdL0Jmf6IEBE40tFyU,Interest,USD,-0.64000000,-,0.00000000,$0.64,-,-,"approved / Interest",2021-08-29 22:00:03
NXT1UPNKX5DLwIFH8uA0uH3sK,Interest,ETH,0.00005557,ETH,0.00005557,$0.18,-,-,"approved / ETH Interest Earned",2021-08-28 23:00:03
NXT462aRbdnlZiD4IXCHkwKjd,Interest,USD,-0.64000000,-,0.00000000,$0.64,-,-,"approved / Interest",2021-08-28 22:00:02
NXT10CKjWe2EWFrT1nn89JfIK,Interest,ETH,0.00005557,ETH,0.00005557,$0.18,-,-,"approved / ETH Interest Earned",2021-08-27 23:00:04
NXT1nLtKkVdD9882yVWnrHlqA,Interest,USD,-0.64000000,-,0.00000000,$0.64,-,-,"approved / Interest",2021-08-27 22:00:02
NXT2OKf3jbswHLKmAtEuLTYtN,Interest,ETH,0.00005556,ETH,0.00005556,$0.17,-,-,"approved / ETH Interest Earned",2021-08-26 23:00:03
NXT3jJj86z7zHqB5VC4saUbLz,Interest,USD,-0.64000000,-,0.00000000,$0.64,-,-,"approved / Interest",2021-08-26 22:00:02
NXT2VS1aNKomvbiGt5FYBMEXj,Interest,ETH,0.00005555,ETH,0.00005555,$0.18,-,-,"approved / ETH Interest Earned",2021-08-25 23:00:03
NXT21lDhAAQqvW7JupL2IoVA6,Interest,USD,-0.64000000,-,0.00000000,$0.64,-,-,"approved / Interest",2021-08-25 22:00:02
NXT2FGPUYRESqdObrXU3VzFdA,Interest,ETH,0.00005555,ETH,0.00005555,$0.18,-,-,"approved / ETH Interest Earned",2021-08-24 23:00:03
NXT6nHW4Rl3g6nbIaoiXr372U,Interest,USD,-0.64000000,-,0.00000000,$0.64,-,-,"approved / Interest",2021-08-24 22:00:02
NXT61OQph9cDq0Zw8sgyfNEQm,Interest,ETH,0.00005554,ETH,0.00005554,$0.19,-,-,"approved / ETH Interest Earned",2021-08-23 23:00:04
NXT2NfHROkPDqjEDrCd5cxbGF,Interest,USD,-0.64000000,-,0.00000000,$0.64,-,-,"approved / Interest",2021-08-23 22:00:02
NXTFfeG0J1aCk0sNBihgN6eb,Interest,ETH,0.00005554,ETH,0.00005554,$0.18,-,-,"approved / ETH Interest Earned",2021-08-22 23:00:03
NXT5bmLvJP2QqKaSUwrzHZI1v,Interest,USD,-0.64000000,-,0.00000000,$0.64,-,-,"approved / Interest",2021-08-22 22:00:02
NXT1Z2rCgL6X49FkNrv5riDlY,Interest,ETH,0.00005553,ETH,0.00005553,$0.18,-,-,"approved / ETH Interest Earned",2021-08-21 23:00:03
NXT6fSLt3aaIsHjRozDIoDsBf,Interest,USD,-0.64000000,-,0.00000000,$0.64,-,-,"approved / Interest",2021-08-21 22:00:02
NXT5O2mqXF5rdkBoz3bcsMvRf,Interest,ETH,0.00005552,ETH,0.00005552,$0.18,-,-,"approved / ETH Interest Earned",2021-08-20 23:00:03
NXT2dCn8hCm4PElDiy3WCG2f0,Interest,USD,-0.64000000,-,0.00000000,$0.64,-,-,"approved / Interest",2021-08-20 22:00:02
NXT4LStA86EHGtZgj3pVbdbfq,Interest,ETH,0.00005552,ETH,0.00005552,$0.18,-,-,"approved / ETH Interest Earned",2021-08-19 23:00:03
NXT27eBoRBji5F5xGZfewkvqd,Interest,USD,-0.64000000,-,0.00000000,$0.64,-,-,"approved / Interest",2021-08-19 22:00:02
NXTKfWEIv41IiNk66vzPWZCe,Interest,ETH,0.00005551,ETH,0.00005551,$0.17,-,-,"approved / ETH Interest Earned",2021-08-18 23:00:03
NXTfPrdfCW9CW4hhssQgW47T,Interest,USD,-0.64000000,-,0.00000000,$0.64,-,-,"approved / Interest",2021-08-18 22:00:02
NXT120c8hpBxd8e1NCdv2YXzH,Interest,ETH,0.00005551,ETH,0.00005551,$0.17,-,-,"approved / ETH Interest Earned",2021-08-17 23:00:03
NXT3P7IOOLT1Ger7cylo96o64,Interest,USD,-0.64000000,-,0.00000000,$0.64,-,-,"approved / Interest",2021-08-17 22:00:02
NXT57BIUN7OdOGVfxGtJagEGr,Interest,ETH,0.00005550,ETH,0.00005550,$0.18,-,-,"approved / ETH Interest Earned",2021-08-16 23:00:03
NXT5mR2H39xQMmHEcy88hH188,Interest,USD,-0.64000000,-,0.00000000,$0.64,-,-,"approved / Interest",2021-08-16 22:00:03
NXT1ZoAl8sL0NtVhpSLD8ZveC,Interest,ETH,0.00005549,ETH,0.00005549,$0.18,-,-,"approved / ETH Interest Earned",2021-08-15 23:00:04
NXT6b5twUK8lyiZ67054P657V,Interest,USD,-0.64000000,-,0.00000000,$0.64,-,-,"approved / Interest",2021-08-15 22:00:02
NXT3JREopLAapvLEtZ1sZD38H,Interest,ETH,0.00005549,ETH,0.00005549,$0.18,-,-,"approved / ETH Interest Earned",2021-08-14 23:00:03
NXT5EIOwFEiv4zy80pXS2ibPD,Interest,USD,-0.64000000,-,0.00000000,$0.64,-,-,"approved / Interest",2021-08-14 22:00:02
NXT766fvh1WGYkJzR6rn068ht,Interest,ETH,0.00005548,ETH,0.00005548,$0.18,-,-,"approved / ETH Interest Earned",2021-08-13 23:00:03
NXT6frbF0LS5cPm2uY93ZoJ3Z,Interest,USD,-0.64000000,-,0.00000000,$0.64,-,-,"approved / Interest",2021-08-13 22:00:02
NXT5HU8dCVwEAzWCQuflK4zFr,Interest,ETH,0.00005548,ETH,0.00005548,$0.17,-,-,"approved / ETH Interest Earned",2021-08-12 23:00:03
NXT36OU30bhSTLcdN6GfhWv4n,Interest,USD,-0.64000000,-,0.00000000,$0.64,-,-,"approved / Interest",2021-08-12 22:00:03
NXT76qZNn2tU0xAZ1UXJh7ts3,Interest,ETH,0.00005547,ETH,0.00005547,$0.18,-,-,"approved / ETH Interest Earned",2021-08-11 23:00:03
NXTwuoOKPSv1f58ZNf0nmJJz,Interest,USD,-0.64000000,-,0.00000000,$0.64,-,-,"approved / Interest",2021-08-11 22:00:02
NXTv2oGM2lwZJQQqPZBpaEQs,Interest,ETH,0.00005546,ETH,0.00005546,$0.17,-,-,"approved / ETH Interest Earned",2021-08-10 23:00:03
NXT31Ol0XRfsP1MXZ6sEB0QfE,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-08-10 22:00:02
NXT6OxdEQcOAbBPxSmWgSnNCu,Interest,ETH,0.00005546,ETH,0.00005546,$0.17,-,-,"approved / ETH Interest Earned",2021-08-09 23:00:03
NXTlWog3CYB71QBUuc8yuB0g,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-08-09 22:00:02
NXT4ivHb2bedSAOfWUcZWrmI2,Interest,ETH,0.00005545,ETH,0.00005545,$0.17,-,-,"approved / ETH Interest Earned",2021-08-08 23:00:03
NXT6yETNXZpM08RMAKVXQPodt,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-08-08 22:00:02
NXT7CV05iYMF9ePmjLfSpQaFI,Interest,ETH,0.00005545,ETH,0.00005545,$0.17,-,-,"approved / ETH Interest Earned",2021-08-07 23:00:03
NXT5hNQhlyDG1DqaZUDheWKgL,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-08-07 22:00:02
NXT6Jbw4zLW6BhQWS8c3bqCSd,Interest,ETH,0.00005544,ETH,0.00005544,$0.16,-,-,"approved / ETH Interest Earned",2021-08-06 23:00:03
NXT25ruvYdtIaDoQXsFtc7XkF,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-08-06 22:00:02
NXT1RaFzdP2ZAdc7IxEeOokHv,Interest,ETH,0.00005543,ETH,0.00005543,$0.16,-,-,"approved / ETH Interest Earned",2021-08-05 23:00:03
NXT5W12HCR8MWVeCxahaB8rJU,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-08-05 22:00:02
NXT2GLCTHmEwa9S2hILsZy2El,Interest,ETH,0.00005543,ETH,0.00005543,$0.15,-,-,"approved / ETH Interest Earned",2021-08-04 23:00:03
NXTScsLD94mbW0EClzW2uz54,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-08-04 22:00:02
NXT5NTgTLeiA82uV1SQyypL2N,Interest,ETH,0.00005542,ETH,0.00005542,$0.14,-,-,"approved / ETH Interest Earned",2021-08-03 23:00:04
NXT2qUeDSEMbeRHhTEBOHmvWB,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-08-03 22:00:02
NXT5LuOEUEwF3z01dQ9zUhjmB,Interest,ETH,0.00005542,ETH,0.00005542,$0.15,-,-,"approved / ETH Interest Earned",2021-08-02 23:00:03
NXT3IItTO2gxQKxTaQdvHu3oL,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-08-02 22:00:02
NXT4PylbMyZpilNRSznXIwPMA,Interest,ETH,0.00005541,ETH,0.00005541,$0.14,-,-,"approved / ETH Interest Earned",2021-08-01 23:00:03
NXT1NDGhgXK2MNHAsQFwn46Zz,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-08-01 22:00:02
NXT3l4HnmvakVaRLR82qPhjLx,Interest,ETH,0.00005540,ETH,0.00005540,$0.14,-,-,"approved / ETH Interest Earned",2021-07-31 23:00:04
NXT4EzyoQ5VUjuK3Af6dZZOTC,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-31 22:00:02
NXT23JBUvmNtTQ6dO1g9oCu50,Interest,ETH,0.00005540,ETH,0.00005540,$0.14,-,-,"approved / ETH Interest Earned",2021-07-30 23:00:03
NXT6uKqavOtiWm0m9U9V6KPgC,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-30 22:00:02
NXT1JUoKTf0IUoxlWAKePFn0Y,Interest,ETH,0.00005539,ETH,0.00005539,$0.13,-,-,"approved / ETH Interest Earned",2021-07-29 23:00:03
NXTqjpdbLBiex8r4JpHLsns,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-29 22:00:02
NXT1alJXcOPrf7Fuay1svgw8G,Interest,ETH,0.00005539,ETH,0.00005539,$0.13,-,-,"approved / ETH Interest Earned",2021-07-28 23:00:04
NXTSCDTxleQaxFnkbxc35vIs,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-28 22:00:02
NXTmwuvWaljXpv7c2CQQcQHf,Interest,ETH,0.00005538,ETH,0.00005538,$0.13,-,-,"approved / ETH Interest Earned",2021-07-27 23:00:03
NXT2N84NdoeCu4HPWhIPf5BYZ,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-27 22:00:03
NXT2OWH4Qsu0Lv20JqCFky40P,Interest,ETH,0.00005537,ETH,0.00005537,$0.12,-,-,"approved / ETH Interest Earned",2021-07-26 23:00:03
NXT2Cwae5PB89omhkU79J7qzJ,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-26 22:00:02
NXT2Iy2yAXSE6cJCXjCSltuZJ,Interest,ETH,0.00005537,ETH,0.00005537,$0.12,-,-,"approved / ETH Interest Earned",2021-07-25 23:00:03
NXT7Ssggb35j4SHHM25Z1jBrv,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-25 22:00:02
NXT2eQeMcrNTxAgzTOtW1mrJQ,Interest,ETH,0.00005536,ETH,0.00005536,$0.12,-,-,"approved / ETH Interest Earned",2021-07-24 23:00:03
NXT4i6cHJLifhzTikgf44hWwh,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-24 22:00:02
NXT4CWRCPbC82gFdSa9PNXViB,Interest,ETH,0.00005536,ETH,0.00005536,$0.12,-,-,"approved / ETH Interest Earned",2021-07-23 23:00:03
NXTGgGkbtrbbIWY80iA2kss2,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-23 22:00:02
NXT4nZ9zT715cQxepeT1oEMNJ,Interest,ETH,0.00005535,ETH,0.00005535,$0.11,-,-,"approved / ETH Interest Earned",2021-07-22 23:00:04
NXT1FlY5D1PrdY3zqzPYpribQ,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-22 22:00:02
NXT2XsIt2dfcE7pL7pIehjZYR,Interest,ETH,0.00005534,ETH,0.00005534,$0.11,-,-,"approved / ETH Interest Earned",2021-07-21 23:00:03
NXT1plBWMxveVRxJYcT2pmvXJ,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-21 22:00:03
NXT6it3QAcv18xejH5q63Y0h5,Interest,ETH,0.00005534,ETH,0.00005534,$0.10,-,-,"approved / ETH Interest Earned",2021-07-20 23:00:03
NXT4MXObqRRWBhB9RrUWjBw9m,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-20 22:00:02
NXT28c7OIvmFZB7HP2BLPK7sp,Interest,ETH,0.00005533,ETH,0.00005533,$0.10,-,-,"approved / ETH Interest Earned",2021-07-19 23:00:03
NXT4e7Dx9HLJHt65DNN1EfXEJ,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-19 22:00:02
NXT2MMO4JeH6k3yVoIUO4eBBV,Interest,ETH,0.00005533,ETH,0.00005533,$0.10,-,-,"approved / ETH Interest Earned",2021-07-18 23:00:03
NXT78JbKbklAz6d8JMu2lA3EN,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-18 22:00:02
NXT1CH614Hws9SmR0Y1SqtwSW,Interest,ETH,0.00005532,ETH,0.00005532,$0.11,-,-,"approved / ETH Interest Earned",2021-07-17 23:00:03
NXT6MpG3NUD1qqHgQv26IDwRE,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-17 22:00:02
NXT6fUlL4d7DS6S8Vzp1T76LW,Interest,ETH,0.00005532,ETH,0.00005532,$0.10,-,-,"approved / ETH Interest Earned",2021-07-16 23:00:04
NXT6KuE9hcoUOfunYJ9wFKSr5,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-16 22:00:02
NXTop33rZtFM0FQGkNF46UO0,Interest,ETH,0.00005531,ETH,0.00005531,$0.11,-,-,"approved / ETH Interest Earned",2021-07-15 23:00:04
NXT4fVlt1LK6AvDElxgOqW7dB,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-15 22:00:03
NXT4q5xi2INi55O9SmfJQz8a,Interest,ETH,0.00005530,ETH,0.00005530,$0.11,-,-,"approved / ETH Interest Earned",2021-07-14 23:00:03
NXT4y8GFUvZgQLrvKxfXxdHGj,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-14 22:00:03
NXT5l8WGnJOcTL5Uan9t7Wu6e,Interest,ETH,0.00005530,ETH,0.00005530,$0.11,-,-,"approved / ETH Interest Earned",2021-07-13 23:00:03
NXT1nXvcHxtxhqwtCf7zjRZd2,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-13 22:00:02
NXT6sTZCgtYwsBiW7mdd7DeTI,Interest,ETH,0.00005529,ETH,0.00005529,$0.11,-,-,"approved / ETH Interest Earned",2021-07-12 23:00:03
NXTEnudRIbBhM7Kfbls4aLex,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-12 22:00:02
NXT49GZroEM8ucxguX5YvHZnE,Interest,ETH,0.00005529,ETH,0.00005529,$0.12,-,-,"approved / ETH Interest Earned",2021-07-11 23:00:03
NXT6WG2yHXSZtUDEzee3axutW,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-11 22:00:02
NXT41LRlPexosdW7AxOmLb4F1,Interest,ETH,0.00005528,ETH,0.00005528,$0.12,-,-,"approved / ETH Interest Earned",2021-07-10 23:00:03
NXT2Ey9qDvUKHlJsC3wgnkQNM,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-10 22:00:02
NXT1fsmMyC9hglcv7oc1Gljo,Interest,ETH,0.00005527,ETH,0.00005527,$0.12,-,-,"approved / ETH Interest Earned",2021-07-09 23:00:03
NXT3nIKlm6lLwGWcIkARsq7Jc,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-09 22:00:02
NXT3rbRtiH8XrrK3KoDkhwgnV,Interest,ETH,0.00005527,ETH,0.00005527,$0.12,-,-,"approved / ETH Interest Earned",2021-07-08 23:00:03
NXT79PSJgo89XU867zhzioWV,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-08 22:00:02
NXT2ISAWmFgxINQNpdk9Av7Wf,Interest,ETH,0.00005526,ETH,0.00005526,$0.13,-,-,"approved / ETH Interest Earned",2021-07-07 23:00:03
NXT3FkAFj3PEZVUK9oN6zV1R8,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-07 22:00:02
NXT4mwmwaOac8UH7B4Mz5gsI4,Interest,ETH,0.00005526,ETH,0.00005526,$0.13,-,-,"approved / ETH Interest Earned",2021-07-06 23:00:03
NXT1wF2eMYHj9KNAQJqKcWAkh,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-06 22:00:02
NXT5X4vOVHUM4ygmYmx1Ew8Ps,Interest,ETH,0.00005525,ETH,0.00005525,$0.12,-,-,"approved / ETH Interest Earned",2021-07-05 23:00:03
NXT17hrNnmYFCFsXoxSQ7C5wz,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-05 22:00:02
NXTmBEj2TYkwBGk5Bah9otXm,Interest,ETH,0.00005524,ETH,0.00005524,$0.13,-,-,"approved / ETH Interest Earned",2021-07-04 23:00:04
NXTJORLrKjrTUMCCXSIs3qpr,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-04 22:00:02
NXT5ldrA2xh0BgKc6jYV16uJM,Interest,ETH,0.00005524,ETH,0.00005524,$0.12,-,-,"approved / ETH Interest Earned",2021-07-03 23:00:03
NXT2L01rrmz41KZhhUelJQ0ku,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-03 22:00:02
NXT1HPo4GCYWyJSZ60WLTlrHr,Interest,ETH,0.00005523,ETH,0.00005523,$0.12,-,-,"approved / ETH Interest Earned",2021-07-02 23:00:03
NXT6sDIYh7mCKg9zwxC8T4lnf,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-02 22:00:02
NXT2GEz4zAjs8EZmUjptHCtnq,Interest,ETH,0.00005523,ETH,0.00005523,$0.12,-,-,"approved / ETH Interest Earned",2021-07-01 23:00:04
NXT7Vm01RMva8DlSyt262aih9,Interest,USD,-0.63000000,-,0.00000000,$0.63,-,-,"approved / Interest",2021-07-01 22:00:02
NXTIs4O1awqLFOcjY1lSISbr,Interest,ETH,0.00005522,ETH,0.00005522,$0.12,-,-,"approved / ETH Interest Earned",2021-06-30 23:00:03
NXT4J6PYGGMsSXVemzULYYS8p,Interest,USD,-0.62000000,-,0.00000000,$0.62,-,-,"approved / Interest",2021-06-30 22:00:02
NXT1yUs5HUEPG5Eu4UCfvu1Bf,Interest,ETH,0.00005521,ETH,0.00005521,$0.12,-,-,"approved / ETH Interest Earned",2021-06-29 23:00:03
NXTC9lKkeK2NbS5JHbt3Jgu3,Interest,USD,-0.62000000,-,0.00000000,$0.62,-,-,"approved / Interest",2021-06-29 22:00:02
NXT77wqjXh3mXhfham8i8fiNn,Interest,ETH,0.00005521,ETH,0.00005521,$0.12,-,-,"approved / ETH Interest Earned",2021-06-28 23:00:03
NXT4VmKqHQHZKKGdJjgBdJJZG,Interest,USD,-0.62000000,-,0.00000000,$0.62,-,-,"approved / Interest",2021-06-28 22:00:02
NXT5fZULA9hwzErfV5lcq2dBB,Interest,ETH,0.00005520,ETH,0.00005520,$0.11,-,-,"approved / ETH Interest Earned",2021-06-27 23:00:03
NXT11XMznLMCVaQowIUsBU3qL,Interest,USD,-0.62000000,-,0.00000000,$0.62,-,-,"approved / Interest",2021-06-27 22:00:02
NXT2bONl7YonLcVcSrp4FjuvB,Interest,ETH,0.00005520,ETH,0.00005520,$0.10,-,-,"approved / ETH Interest Earned",2021-06-26 23:00:03
NXTUuLYTYzGijBvbjjas3VtZ,Interest,USD,-0.62000000,-,0.00000000,$0.62,-,-,"approved / Interest",2021-06-26 22:00:03
NXT2dHF1sJ8xDaOCZiE5JOZaa,Interest,ETH,0.00005519,ETH,0.00005519,$0.10,-,-,"approved / ETH Interest Earned",2021-06-25 23:00:03
NXT2DoH2Z0CBWC8cRZOEnSe77,Interest,USD,-0.62000000,-,0.00000000,$0.62,-,-,"approved / Interest",2021-06-25 22:00:02
NXT6EGFKJE9KMk3Tdtxv39brW,Interest,ETH,0.00005518,ETH,0.00005518,$0.11,-,-,"approved / ETH Interest Earned",2021-06-24 23:00:03
NXTAnDCPb63N0V9dfDuC3P3C,Interest,USD,-0.62000000,-,0.00000000,$0.62,-,-,"approved / Interest",2021-06-24 22:00:02
NXT1DbMm9UgWyav6Jk8XYcUXi,Interest,ETH,0.00005518,ETH,0.00005518,$0.11,-,-,"approved / ETH Interest Earned",2021-06-23 23:00:03
NXT7Qn5UvEoMp5aencvaBoyAY,Interest,USD,-0.62000000,-,0.00000000,$0.62,-,-,"approved / Interest",2021-06-23 22:00:02
NXT511XRrwW0MP430Mr8AodkY,Interest,ETH,0.00005517,ETH,0.00005517,$0.10,-,-,"approved / ETH Interest Earned",2021-06-22 23:00:03
NXT6ND3cfCeo03ncbuyjhIJMH,Interest,USD,-0.62000000,-,0.00000000,$0.62,-,-,"approved / Interest",2021-06-22 22:00:02
NXT59RnkeRa30N0XlNGQz6MIb,Interest,ETH,0.00005517,ETH,0.00005517,$0.10,-,-,"approved / ETH Interest Earned",2021-06-21 23:00:02
NXT7J1PLsDDFhnyjLqArQFrll,Interest,USD,-0.62000000,-,0.00000000,$0.62,-,-,"approved / Interest",2021-06-21 22:00:01
NXT5S4WQYjO05sk8tWrrDHDOT,Interest,ETH,0.00005516,ETH,0.00005516,$0.12,-,-,"approved / ETH Interest Earned",2021-06-20 23:00:02
NXT1wnr6MgZ62BQsRBCLioZLl,Interest,USD,-0.62000000,-,0.00000000,$0.62,-,-,"approved / Interest",2021-06-20 22:00:02
NXTVKGe01NKX57GWDtLpVZd1,Interest,ETH,0.00005515,ETH,0.00005515,$0.12,-,-,"approved / ETH Interest Earned",2021-06-19 23:00:03
NXT36xLskaWcovKWH3QVLjwxd,Interest,USD,-0.62000000,-,0.00000000,$0.62,-,-,"approved / Interest",2021-06-19 22:00:01
NXT42YvVWKZeG5dMR7eGwjjoa,Interest,ETH,0.00005515,ETH,0.00005515,$0.12,-,-,"approved / ETH Interest Earned",2021-06-18 23:00:02
NXT7TFq58eDLKjaI7j4QEVfgh,Interest,USD,-0.62000000,-,0.00000000,$0.62,-,-,"approved / Interest",2021-06-18 22:00:01
NXT5lBjBhwzTXdz6NzbLOt5o1,Interest,ETH,0.00005514,ETH,0.00005514,$0.13,-,-,"approved / ETH Interest Earned",2021-06-17 23:00:03
NXT4IhmaZ5u1fVq9fbgXLIb14,Interest,USD,-0.62000000,-,0.00000000,$0.62,-,-,"approved / Interest",2021-06-17 22:00:01
NXTerUzy2I0z7BY4A4Aq3jfM,Interest,ETH,0.00005514,ETH,0.00005514,$0.13,-,-,"approved / ETH Interest Earned",2021-06-16 23:00:02
NXT5VpHgfXX3atPqvwGFG4Z8l,Interest,USD,-0.62000000,-,0.00000000,$0.62,-,-,"approved / Interest",2021-06-16 22:00:01
NXT1mI83Y1j23wla4FfqPzm8O,Interest,ETH,0.00005513,ETH,0.00005513,$0.14,-,-,"approved / ETH Interest Earned",2021-06-15 23:00:03
NXT5h3nXKUfCTIgPLGe41nW5m,Interest,USD,-0.62000000,-,0.00000000,$0.62,-,-,"approved / Interest",2021-06-15 22:00:02
NXT5z5iUsySBlqUIR2R2bLeyb,Interest,ETH,0.00005513,ETH,0.00005513,$0.14,-,-,"approved / ETH Interest Earned",2021-06-14 23:00:02
NXT1o7dhFaeI6tCSe7qoPok9v,Interest,USD,-0.62000000,-,0.00000000,$0.62,-,-,"approved / Interest",2021-06-14 22:00:02
NXT17dH5SUig5pfOGCA2Xk6ZV,Interest,ETH,0.00005512,ETH,0.00005512,$0.14,-,-,"approved / ETH Interest Earned",2021-06-13 23:00:03
NXT4qKpjttPMqQtOugHMExwwb,Interest,USD,-0.62000000,-,0.00000000,$0.62,-,-,"approved / Interest",2021-06-13 22:00:01
NXT6wTzFRFSzQMHcvVjHnYi3n,Interest,ETH,0.00005511,ETH,0.00005511,$0.13,-,-,"approved / ETH Interest Earned",2021-06-12 23:00:03
NXT4Ibwj0PF4TC3ZGXKF3L9lm,Interest,USD,-0.62000000,-,0.00000000,$0.62,-,-,"approved / Interest",2021-06-12 22:00:02
NXT1kAwUQanOtyjx0IkOqdoHg,Interest,ETH,0.00005511,ETH,0.00005511,$0.13,-,-,"approved / ETH Interest Earned",2021-06-11 23:00:02
NXT37AnFoh7VQ4kdoOBGMOIqb,Interest,USD,-0.62000000,-,0.00000000,$0.62,-,-,"approved / Interest",2021-06-11 22:00:02
NXT1IAQztfamo9eg9ttmYFpjU,Interest,ETH,0.00005510,ETH,0.00005510,$0.14,-,-,"approved / ETH Interest Earned",2021-06-10 23:00:02
NXTGFB5ajJrELyykpPL322cF,Interest,USD,-0.62000000,-,0.00000000,$0.62,-,-,"approved / Interest",2021-06-10 22:00:01
NXT4AED74lzHbKaLbAcQzYTYr,Withdrawal,USDC,-600.00000000,USDC,600.00000000,$600.10,-,-,"approved / USDC withdrawal",2021-06-10 16:26:44
NXT72bt3vd8gj53IsK7VkWdWo,Top up Crypto,USDC,600.00000000,USDC,600.00000000,$600.07,-,-,"approved",2021-06-10 16:23:37
NXT47fCbCNzqDyCuP1TUO028v,Transfer Out,ETH,-0.14339508,ETH,0.14339508,$357.60,-,-,"approved / Transfer from Savings Wallet to Credit Line Wallet",2021-06-10 16:23:13
NXT41OGCup7rZ3S9D7WGGqi9A,Loan Withdrawal,USD,-600.06660000,USDC,600.00000000,$600.00,-,-,"approved / Lori West",2021-06-10 16:23:13
NXTw8CffzqPHmqpB18nKTHam,Transfer Out,BTC,-0.02290546,BTC,0.02290546,$844.43,-,-,"approved / Transfer from Savings Wallet to Credit Line Wallet",2021-06-10 16:23:13
