Type,Buy,Cur.,Sell,Cur..1,Fee,Cur..2,Exchange,Group,Comment,Date
Trade,387.920268663,SUI,500.0,USDCET,0.0,,Koinly,SUI,,13-01-2024 16:51:06
Withdrawal,0.0,,434.037883,USDCET,0.0,,Koinly,SUI,,13-01-2024 16:51:24
Withdrawal,0.0,,389.302234067,SUI,0.0,,Koinly,SUI,,13-01-2024 16:51:24
Deposit,0.693250036,SUI,0.0,,0.0,,Koinly,,,13-01-2024 17:00:20
Deposit,936.199332,USDCET,0.0,,0.0,,Koinly,,,13-01-2024 17:00:20
Trade,431.11292012,SUI,559.496228,USDCET,0.0,,Koinly,SUI,,13-01-2024 17:02:21
Withdrawal,0.0,,559.593577,USDCET,0.0,,Koinly,SUI,,13-01-2024 17:03:24
Withdrawal,0.0,,424.278135328,SUI,0.0,,Koinly,SUI,,13-01-2024 17:03:24
Deposit,1113.019075,USDCET,0.0,,0.0,,Koinly,,,13-01-2024 17:28:49
Deposit,1.732431212,SUI,0.0,,0.0,,Koinly,,,13-01-2024 17:28:49
Trade,379.267928868,SUI,500.0,USDCET,0.0,,Koinly,SUI,,13-01-2024 17:32:04
Trade,189.61080639,SUI,250.0,USDCET,0.0,,Koinly,SUI,,13-01-2024 17:32:49
Withdrawal,0.0,,423.922617422,SUI,0.0,,Koinly,SUI,,13-01-2024 17:33:18
Withdrawal,0.0,,363.019075,USDCET,0.0,,Koinly,SUI,,13-01-2024 17:33:18
Trade,196.524126,USDCET,150.002916944,SUI,0.0,,Koinly,SUI,,13-01-2024 17:33:56
Deposit,308.809041,USDCET,0.0,,0.0,,Koinly,,,13-01-2024 20:48:21
Deposit,477.460105618,SUI,0.0,,0.0,,Koinly,,,13-01-2024 20:48:21
Deposit,0.001339816,SUI,0.0,,0.0,,Koinly,,,13-01-2024 20:48:45
Trade,628.127868,USDCET,480.002916944,SUI,0.0,,Koinly,SUI,,13-01-2024 20:49:03
Trade,493.735741756,SUI,650.0,USDCET,0.0,,Koinly,SUI,,13-01-2024 20:50:15
Trade,130.868652,USDCET,100.001938824,SUI,0.0,,Koinly,SUI,,13-01-2024 20:51:01
Withdrawal,0.0,,614.329687,USDCET,0.0,,Koinly,SUI,,13-01-2024 20:51:29
Withdrawal,0.0,,377.084768207,SUI,0.0,,Koinly,SUI,,13-01-2024 20:51:29
Trade,22.247252,USDCET,17.002916944,SUI,0.0,,Koinly,SUI,,13-01-2024 20:51:58
Deposit,3.272709,USDCET,0.0,,0.0,,Koinly,,,14-01-2024 03:29:52
Deposit,858.976348095,SUI,0.0,,0.0,,Koinly,,,14-01-2024 03:29:52
Deposit,0.001339816,SUI,0.0,,0.0,,Koinly,,,14-01-2024 03:30:06
Trade,1068.976463,USDCET,859.002916944,SUI,0.0,,Koinly,SUI,,14-01-2024 03:30:19
Trade,875.664432001,SUI,1093.0,USDCET,0.0,,Koinly,SUI,,14-01-2024 16:36:07
Withdrawal,0.0,,1.00076976,SUI,0.0,,Koinly,SUI,,14-01-2024 16:36:30
Withdrawal,0.0,,876.038633267,SUI,0.0,,Koinly,SUI,,14-01-2024 16:37:09
Deposit,46.0,SUIZ,0.0,,0.0,,Koinly,,,16-01-2024 13:58:22
Deposit,2.311782384,SUI,0.0,,0.0,,Koinly,,,17-01-2024 18:51:57
Deposit,1487.571971945,SUI,0.0,,0.0,,Koinly,,,17-01-2024 18:52:36
Trade,963.889953,USDCET,744.943815988,SUI,0.0,,Koinly,SUI,,17-01-2024 18:55:41
Withdrawal,0.0,,867.450548,USDCET,0.0,,Koinly,SUI,,17-01-2024 18:56:12
Withdrawal,0.0,,744.859029605,SUI,0.0,,Koinly,SUI,,17-01-2024 18:56:12
Trade,37.575465689,SUI,48.967914,USDCET,0.0,,Koinly,SUI,,17-01-2024 18:57:08
Withdrawal,0.0,,0.000698732,SUI,0.0,,Koinly,SUI,,17-01-2024 18:57:24
Withdrawal,0.0,,48.967915,USDCET,0.0,,Koinly,SUI,,17-01-2024 18:57:52
Withdrawal,0.0,,36.061501292,SUI,0.0,,Koinly,SUI,,17-01-2024 18:57:52
Deposit,500.891931813,SUI,0.0,,0.0,,Koinly,,,17-01-2024 19:45:17
Deposit,501.395042324,SUI,0.0,,0.0,,Koinly,,,17-01-2024 19:45:27
Deposit,57.353251144,SUI,0.0,,0.0,,Koinly,,,17-01-2024 19:45:43
Deposit,48.127450605,SUI,0.0,,0.0,,Koinly,,,17-01-2024 19:45:52
Trade,731.412133,USDCET,554.682863967,SUI,0.0,,Koinly,SUI,,17-01-2024 19:46:38
Withdrawal,0.0,,258.651875477,SUI,0.0,,Koinly,SUI,,17-01-2024 19:46:54
Withdrawal,0.0,,731.412133,USDCET,0.0,,Koinly,SUI,,17-01-2024 19:46:54
Trade,263.712913,USDCET,200.001938824,SUI,0.0,,Koinly,SUI,,17-01-2024 19:48:12
Withdrawal,0.0,,263.712913,USDCET,0.0,,Koinly,SUI,,17-01-2024 19:48:28
Withdrawal,0.0,,93.443528691,SUI,0.0,,Koinly,SUI,,17-01-2024 19:48:28
Deposit,14.960165,USDCET,0.0,,0.0,,Koinly,,,19-01-2024 02:50:02
Deposit,2666.746339132,SUI,0.0,,0.0,,Koinly,,,19-01-2024 02:50:02
Trade,13.446478998,SUI,14.960165,USDCET,0.0,,Koinly,SUI,,19-01-2024 02:50:18
Trade,609.131333,USDCET,550.001938824,SUI,0.0,,Koinly,SUI,,19-01-2024 03:01:18
Trade,332.755998,USDCET,300.002916944,SUI,0.0,,Koinly,SUI,,19-01-2024 03:02:25
Trade,841.878053247,SUI,941.887331,USDCET,0.0,,Koinly,SUI,,19-01-2024 03:03:23
Trade,1193.288406,USDCET,1070.001938824,SUI,0.0,,Koinly,SUI,,19-01-2024 03:07:33
Withdrawal,0.0,,750.215159,USDCET,0.0,,Koinly,SUI,,19-01-2024 03:07:56
Withdrawal,0.0,,1574.002376099,SUI,0.0,,Koinly,SUI,,19-01-2024 03:07:56
Trade,197.483714765,SUI,221.536623,USDCET,0.0,,Koinly,SUI,,19-01-2024 03:08:19
Withdrawal,0.0,,228.027868015,SUI,0.0,,Koinly,SUI,,19-01-2024 03:08:38
Withdrawal,0.0,,114.277975,USDCET,0.0,,Koinly,SUI,,19-01-2024 03:08:38
Deposit,3.699761,USDCET,0.0,,0.0,,Koinly,,,19-01-2024 03:24:39
Deposit,2589.675276883,SUI,0.0,,0.0,,Koinly,,,19-01-2024 03:24:39
Trade,99.233768352,SUI,110.95841,USDCET,0.0,,Koinly,SUI,,19-01-2024 03:24:58
Trade,221.179296,USDCET,200.001938824,SUI,0.0,,Koinly,SUI,,19-01-2024 03:28:03
Trade,198.815148356,SUI,221.179296,USDCET,0.0,,Koinly,SUI,,19-01-2024 03:28:30
Trade,2112.614807,USDCET,1900.001938824,SUI,0.0,,Koinly,SUI,,19-01-2024 03:39:35
Withdrawal,0.0,,2112.614807,USDCET,0.0,,Koinly,SUI,,19-01-2024 03:39:52
Withdrawal,0.0,,559.517813983,SUI,0.0,,Koinly,SUI,,19-01-2024 03:39:52
Trade,127.147113,USDCET,114.153747194,SUI,0.0,,Koinly,SUI,,19-01-2024 03:40:09
Trade,100.034905,USDCET,90.002916944,SUI,0.0,,Koinly,SUI,,19-01-2024 03:40:37
Withdrawal,0.0,,88.372121,USDCET,0.0,,Koinly,SUI,,19-01-2024 03:40:54
Withdrawal,0.0,,24.046815942,SUI,0.0,,Koinly,SUI,,19-01-2024 03:40:54
Deposit,2853.421328,USDCET,0.0,,0.0,,Koinly,,,19-01-2024 03:43:19
Deposit,1.507236159,SUI,0.0,,0.0,,Koinly,,,19-01-2024 03:43:19
Trade,444.560946979,SUI,500.0,USDCET,0.0,,Koinly,SUI,,19-01-2024 03:46:36
Trade,293.370297178,SUI,330.0,USDCET,0.0,,Koinly,SUI,,19-01-2024 03:47:01
Withdrawal,0.0,,2162.231225,USDCET,0.0,,Koinly,SUI,,19-01-2024 03:47:20
Withdrawal,0.0,,584.745195624,SUI,0.0,,Koinly,SUI,,19-01-2024 03:47:20
Trade,111.886568,USDCET,100.002900832,SUI,0.0,,Koinly,SUI,,19-01-2024 03:48:02
Withdrawal,0.0,,111.886568,USDCET,0.0,,Koinly,SUI,,19-01-2024 03:48:18
Withdrawal,0.0,,20.171070438,SUI,0.0,,Koinly,SUI,,19-01-2024 03:48:18
Trade,22.377542,USDCET,20.002869596,SUI,0.0,,Koinly,SUI,,19-01-2024 03:48:47
Withdrawal,0.0,,0.001676852,SUI,0.0,,Koinly,SUI,,19-01-2024 03:49:04
Withdrawal,0.0,,21.325327,USDCET,0.0,,Koinly,SUI,,19-01-2024 03:49:39
Withdrawal,0.0,,8.60357801,SUI,0.0,,Koinly,SUI,,19-01-2024 03:49:39
Deposit,2989.053927,USDCET,0.0,,0.0,,Koinly,,,19-01-2024 04:23:36
Deposit,21.894643846,SUI,0.0,,0.0,,Koinly,,,19-01-2024 04:23:36
Trade,2645.093721444,SUI,2990.106142,USDCET,0.0,,Koinly,SUI,,19-01-2024 04:23:59
Trade,1501.249351,USDCET,1336.500822273,SUI,0.0,,Koinly,SUI,,19-01-2024 04:29:34
Withdrawal,0.0,,1103.178137947,SUI,0.0,,Koinly,SUI,,19-01-2024 04:30:05
Withdrawal,0.0,,1501.249351,USDCET,0.0,,Koinly,SUI,,19-01-2024 04:30:05
Trade,131.154617,USDCET,116.662304171,SUI,0.0,,Koinly,SUI,,19-01-2024 04:30:21
Withdrawal,0.0,,131.154617,USDCET,0.0,,Koinly,SUI,,19-01-2024 04:30:38
Withdrawal,0.0,,96.376577026,SUI,0.0,,Koinly,SUI,,19-01-2024 04:30:38
Withdrawal,0.0,,0.001547196,SUI,0.0,,Koinly,SUI,,19-01-2024 04:30:54
Trade,21.400278,USDCET,19.002869596,SUI,0.0,,Koinly,SUI,,19-01-2024 04:31:29
Deposit,0.63243,USDCET,0.0,,0.0,,Koinly,,,19-01-2024 04:42:29
Deposit,2660.430291562,SUI,0.0,,0.0,,Koinly,,,19-01-2024 04:42:29
Trade,19.693856518,SUI,22.032708,USDCET,0.0,,Koinly,SUI,,19-01-2024 04:42:47
Trade,214.824752,USDCET,200.001938824,SUI,0.0,,Koinly,SUI,,21-01-2024 19:29:07
Withdrawal,0.0,,187.600884,USDCET,0.0,,Koinly,SUI,,21-01-2024 19:29:28
Withdrawal,0.0,,2481.317795763,SUI,0.0,,Koinly,SUI,,21-01-2024 19:29:28
Trade,25.19348998,SUI,27.223868,USDCET,0.0,,Koinly,SUI,,21-01-2024 19:30:58
Deposit,1.256776,USDCET,0.0,,0.0,,Koinly,,,21-01-2024 20:34:10
Deposit,2678.907699996,SUI,0.0,,0.0,,Koinly,,,21-01-2024 20:34:10
Trade,1.167187912,SUI,1.256776,USDCET,0.0,,Koinly,SUI,,21-01-2024 20:34:23
Trade,32.019893,USDCET,30.001938824,SUI,0.0,,Koinly,SUI,,21-01-2024 20:54:43
Withdrawal,0.0,,31.029293,USDCET,0.0,,Koinly,SUI,,21-01-2024 20:55:01
Withdrawal,0.0,,2675.26545251,SUI,0.0,,Koinly,SUI,,21-01-2024 20:55:01
Trade,0.921279379,SUI,0.9906,USDCET,0.0,,Koinly,SUI,,21-01-2024 20:55:18
Deposit,3.872995,USDCET,0.0,,0.0,,Koinly,,,21-01-2024 22:55:55
Deposit,2751.615451874,SUI,0.0,,0.0,,Koinly,,,21-01-2024 22:55:55
Trade,3.612928222,SUI,3.872995,USDCET,0.0,,Koinly,SUI,,21-01-2024 22:56:12
Trade,2000.0,USDCET,1932.755998977,SUI,0.0,,Koinly,SUI,,22-01-2024 01:06:27
Trade,725.074552,USDCET,700.00197006,SUI,0.0,,Koinly,SUI,,22-01-2024 01:06:59
Trade,2613.882875432,SUI,2725.074552,USDCET,0.0,,Koinly,SUI,,22-01-2024 01:07:21
Trade,100.0,USDCET,96.458974504,SUI,0.0,,Koinly,SUI,,22-01-2024 01:07:37
Trade,518.313766,USDCET,500.002916944,SUI,0.0,,Koinly,SUI,,22-01-2024 01:08:05
Withdrawal,0.0,,340.227054,USDCET,0.0,,Koinly,SUI,,22-01-2024 01:08:20
Withdrawal,0.0,,2140.81366036,SUI,0.0,,Koinly,SUI,,22-01-2024 01:08:20
Trade,191.785609984,SUI,200.0,USDCET,0.0,,Koinly,SUI,,22-01-2024 01:08:47
Withdrawal,0.0,,191.767327512,SUI,0.0,,Koinly,SUI,,22-01-2024 01:09:00
Withdrawal,0.0,,33.51741,USDCET,0.0,,Koinly,SUI,,22-01-2024 01:09:00
Trade,27.806441288,SUI,29.0,USDCET,0.0,,Koinly,SUI,,22-01-2024 01:09:25
Withdrawal,0.0,,4.913265,USDCET,0.0,,Koinly,SUI,,22-01-2024 01:09:40
Withdrawal,0.0,,27.806441699,SUI,0.0,,Koinly,SUI,,22-01-2024 01:09:40
Deposit,0.069194,USDCET,0.0,,0.0,,Koinly,,,22-01-2024 01:13:00
Deposit,2727.634698913,SUI,0.0,,0.0,,Koinly,,,22-01-2024 01:13:00
Trade,10.301230673,SUI,10.725231,USDCET,0.0,,Koinly,SUI,,22-01-2024 01:13:27
Trade,97.308543,USDCET,94.001938824,SUI,0.0,,Koinly,SUI,,22-01-2024 01:14:14
Trade,2586.30303,USDCET,2500.002916944,SUI,0.0,,Koinly,SUI,,22-01-2024 01:17:11
Trade,575.730292251,SUI,599.0,USDCET,0.0,,Koinly,SUI,,22-01-2024 01:17:34
Withdrawal,0.0,,2084.611573,USDCET,0.0,,Koinly,SUI,,22-01-2024 01:17:52
Withdrawal,0.0,,598.773320355,SUI,0.0,,Koinly,SUI,,22-01-2024 01:17:52
Trade,93.085089,USDCET,90.002916944,SUI,0.0,,Koinly,SUI,,22-01-2024 01:18:37
Withdrawal,0.0,,93.085089,USDCET,0.0,,Koinly,SUI,,22-01-2024 01:18:50
Withdrawal,0.0,,27.418550932,SUI,0.0,,Koinly,SUI,,22-01-2024 01:18:50
Deposit,2745.923808501,SUI,0.0,,0.0,,Koinly,,,22-01-2024 01:37:29
Trade,1541.005837,USDCET,1499.999982584,SUI,0.0,,Koinly,SUI,,22-01-2024 01:41:46
Withdrawal,0.0,,1541.005837,USDCET,0.0,,Koinly,SUI,,22-01-2024 01:42:04
Withdrawal,0.0,,985.953190545,SUI,0.0,,Koinly,SUI,,22-01-2024 01:42:04
Trade,184.867847,USDCET,180.002916944,SUI,0.0,,Koinly,SUI,,22-01-2024 01:42:28
Withdrawal,0.0,,125.580903,USDCET,0.0,,Koinly,SUI,,22-01-2024 01:42:43
Withdrawal,0.0,,83.434288481,SUI,0.0,,Koinly,SUI,,22-01-2024 01:42:43
Trade,38.711987845,SUI,40.0,USDCET,0.0,,Koinly,SUI,,22-01-2024 01:43:08
Withdrawal,0.0,,19.286944,USDCET,0.0,,Koinly,SUI,,22-01-2024 01:43:23
Withdrawal,0.0,,12.789855652,SUI,0.0,,Koinly,SUI,,22-01-2024 01:43:23
Trade,13.352229,USDCET,13.003220304,SUI,0.0,,Koinly,SUI,,22-01-2024 01:44:09
Withdrawal,0.0,,13.352229,USDCET,0.0,,Koinly,SUI,,22-01-2024 01:44:26
Withdrawal,0.0,,8.854355839,SUI,0.0,,Koinly,SUI,,22-01-2024 01:44:26
Deposit,0.011276,USDCET,0.0,,0.0,,Koinly,,,22-01-2024 01:52:57
Deposit,2752.988048336,SUI,0.0,,0.0,,Koinly,,,22-01-2024 01:52:57
Trade,907.798142,USDCET,757.149982584,SUI,0.0,,Koinly,SUI,,23-01-2024 18:02:42
Trade,604.304302,USDCET,500.002916944,SUI,0.0,,Koinly,SUI,,23-01-2024 18:24:18
Trade,1818.058515,USDCET,1498.003220912,SUI,0.0,,Koinly,SUI,,23-01-2024 18:26:07
Trade,351.1263909,SUI,400.0,USDCET,0.0,,Koinly,SUI,,23-01-2024 20:49:00
Withdrawal,0.0,,2930.172235,USDCET,0.0,,Koinly,SUI,,23-01-2024 20:49:20
Withdrawal,0.0,,263.669153778,SUI,0.0,,Koinly,SUI,,23-01-2024 20:49:20
Trade,99.669877,USDCET,88.002916944,SUI,0.0,,Koinly,SUI,,23-01-2024 20:49:37
Deposit,0.016934,USDCET,0.0,,0.0,,Koinly,,,23-01-2024 20:53:57
Deposit,2856.846192932,SUI,0.0,,0.0,,Koinly,,,23-01-2024 20:53:57
Trade,3221.765817,USDCET,2857.000286552,SUI,0.0,,Koinly,SUI,,23-01-2024 20:56:10
Trade,1062.636897657,SUI,1500.0,USDCET,0.0,,Koinly,SUI,,26-01-2024 18:10:15
Withdrawal,0.0,,1060.00076976,SUI,0.0,,Koinly,SUI,,26-01-2024 18:11:29
Trade,641.70998427,SUI,910.726314,USDCET,0.0,,Koinly,SUI,,26-01-2024 18:52:06
Withdrawal,0.0,,910.726314,USDCET,0.0,,Koinly,SUI,,26-01-2024 18:52:29
Withdrawal,0.0,,579.274153924,SUI,0.0,,Koinly,SUI,,26-01-2024 18:52:29
Deposit,1.5647,USDCET,0.0,,0.0,,Koinly,,,26-01-2024 19:03:05
Deposit,1228.693314532,SUI,0.0,,0.0,,Koinly,,,26-01-2024 19:03:05
Trade,1825.468833,USDCET,1294.000285944,SUI,0.0,,Koinly,SUI,,26-01-2024 19:08:14
Trade,801.997745592,SUI,1297.895528,USDCET,0.0,,Koinly,SUI,,30-01-2024 02:15:08
Withdrawal,0.0,,529.138005,USDCET,0.0,,Koinly,SUI,,30-01-2024 02:15:26
Withdrawal,0.0,,561.21981962,SUI,0.0,,Koinly,SUI,,30-01-2024 02:15:26
Trade,195.226536,USDCET,120.903219304,SUI,0.0,,Koinly,SUI,,30-01-2024 02:15:45
Withdrawal,0.0,,113.930051,USDCET,0.0,,Koinly,SUI,,30-01-2024 02:16:04
Withdrawal,0.0,,120.649995061,SUI,0.0,,Koinly,SUI,,30-01-2024 02:16:04
Deposit,1749.101078,USDCET,0.0,,0.0,,Koinly,,,30-01-2024 02:21:49
Deposit,2.165889696,SUI,0.0,,0.0,,Koinly,,,30-01-2024 02:21:49
Trade,558.261404777,SUI,915.198781,USDCET,0.0,,Koinly,SUI,,30-01-2024 02:22:25
Withdrawal,0.0,,915.198782,USDCET,0.0,,Koinly,SUI,,30-01-2024 02:22:41
Withdrawal,0.0,,441.729753872,SUI,0.0,,Koinly,SUI,,30-01-2024 02:22:41
Trade,96.966301,USDCET,59.493996037,SUI,0.0,,Koinly,SUI,,30-01-2024 02:22:59
Withdrawal,0.0,,96.966301,USDCET,0.0,,Koinly,SUI,,30-01-2024 02:23:14
Withdrawal,0.0,,43.747552095,SUI,0.0,,Koinly,SUI,,30-01-2024 02:23:14
Deposit,1808.598354,USDCET,0.0,,0.0,,Koinly,,,30-01-2024 02:46:06
Deposit,7.305871976,SUI,0.0,,0.0,,Koinly,,,30-01-2024 02:46:06
Trade,36.222354,USDCET,22.001263064,SUI,0.0,,Koinly,SUI,,30-01-2024 02:46:45
Trade,734.50255662,SUI,1199.898783,USDCET,0.0,,Koinly,SUI,,30-01-2024 02:47:37
Trade,1142.451464,USDCET,700.002241184,SUI,0.0,,Koinly,SUI,,30-01-2024 02:48:05
Trade,430.497745592,SUI,699.960765,USDCET,0.0,,Koinly,SUI,,30-01-2024 02:48:36
Trade,430.499054768,SUI,699.960765,USDCET,0.0,,Koinly,SUI,,30-01-2024 02:49:14
Withdrawal,0.0,,219.546482,USDCET,0.0,,Koinly,SUI,,30-01-2024 02:49:30
Withdrawal,0.0,,896.460449907,SUI,0.0,,Koinly,SUI,,30-01-2024 02:49:30
Trade,51.596766864,SUI,83.897737,USDCET,0.0,,Koinly,SUI,,30-01-2024 02:49:56
Withdrawal,0.0,,12.625268,USDCET,0.0,,Koinly,SUI,,30-01-2024 02:50:31
Withdrawal,0.0,,51.579462956,SUI,0.0,,Koinly,SUI,,30-01-2024 02:50:31
Deposit,0.007681,USDCET,0.0,,0.0,,Koinly,,,30-01-2024 02:51:47
Deposit,1091.30947433,SUI,0.0,,0.0,,Koinly,,,30-01-2024 02:51:47
Trade,884.239106,USDCET,545.700284944,SUI,0.0,,Koinly,SUI,,30-01-2024 02:52:14
Withdrawal,0.0,,955.629159,USDCET,0.0,,Koinly,SUI,,30-01-2024 02:52:30
Withdrawal,0.0,,468.054356214,SUI,0.0,,Koinly,SUI,,30-01-2024 02:52:30
Deposit,1059.147001879,SUI,0.0,,0.0,,Koinly,,,30-01-2024 02:56:24
Deposit,0.067373,USDCET,0.0,,0.0,,Koinly,,,30-01-2024 02:56:24
Trade,1612.471921,USDCET,999.990871432,SUI,0.0,,Koinly,SUI,,30-01-2024 02:56:52
Withdrawal,0.0,,1453.285778,USDCET,0.0,,Koinly,SUI,,30-01-2024 02:57:11
Withdrawal,0.0,,136.729255501,SUI,0.0,,Koinly,SUI,,30-01-2024 02:57:11
Deposit,1.572619,USDCET,0.0,,0.0,,Koinly,,,30-01-2024 03:24:05
Deposit,1044.458186586,SUI,0.0,,0.0,,Koinly,,,30-01-2024 03:24:05
Trade,100.202319576,SUI,160.682791,USDCET,0.0,,Koinly,SUI,,30-01-2024 03:25:41
Trade,1753.302048,USDCET,1142.992848344,SUI,0.0,,Koinly,SUI,,30-01-2024 21:56:41
Trade,1142.79905416,SUI,1753.291509,USDCET,0.0,,Koinly,SUI,,30-01-2024 21:57:48
Withdrawal,0.0,,1144.54761286,SUI,0.0,,Koinly,SUI,,30-01-2024 21:58:29
Deposit,1.598167435,SUI,0.0,,0.0,,Koinly,,,26-03-2024 20:13:05
Deposit,6794.074547731,SUI,0.0,,0.0,,Koinly,,,26-03-2024 20:14:04
Trade,6367.988287,USDCET,3397.783393424,SUI,0.0,,Koinly,SUI,,26-03-2024 20:15:03
Withdrawal,0.0,,6045.972413,USDCET,0.0,,Koinly,SUI,,26-03-2024 20:15:26
Withdrawal,0.0,,3397.807434886,SUI,0.0,,Koinly,SUI,,26-03-2024 20:15:26
Trade,85.760855712,SUI,161.084878,USDCET,0.0,,Koinly,SUI,,26-03-2024 20:17:16
Withdrawal,0.0,,109.372354,USDCET,0.0,,Koinly,SUI,,26-03-2024 20:17:57
Withdrawal,0.0,,80.018113144,SUI,0.0,,Koinly,SUI,,26-03-2024 20:17:57
Deposit,134.483494,USDCET,0.0,,0.0,,Koinly,,,26-03-2024 20:19:57
Deposit,66.668873425,SUI,0.0,,0.0,,Koinly,,,26-03-2024 20:19:57
Withdrawal,0.0,,131.954749,USDCET,0.0,,Koinly,SUI,,26-03-2024 20:20:31
Withdrawal,0.0,,68.306832083,SUI,0.0,,Koinly,SUI,,26-03-2024 20:20:31
Trade,14.297744592,SUI,26.925134,USDCET,0.0,,Koinly,SUI,,26-03-2024 20:21:06
Deposit,7309.801175009,SUI,0.0,,0.0,,Koinly,,,26-03-2024 20:29:21
Trade,7524.986284,USDCET,4000.000960704,SUI,0.0,,Koinly,SUI,,26-03-2024 20:30:09
Withdrawal,0.0,,7552.30242,USDCET,0.0,,Koinly,SUI,,26-03-2024 20:30:35
Withdrawal,0.0,,3113.333202459,SUI,0.0,,Koinly,SUI,,26-03-2024 20:30:35
Trade,188.089837,USDCET,100.002916944,SUI,0.0,,Koinly,SUI,,26-03-2024 20:31:01
Withdrawal,0.0,,188.089837,USDCET,0.0,,Koinly,SUI,,26-03-2024 20:31:22
Withdrawal,0.0,,77.569885198,SUI,0.0,,Koinly,SUI,,26-03-2024 20:31:22
Trade,35.169252,USDCET,18.692229475,SUI,0.0,,Koinly,SUI,,26-03-2024 20:32:06
Withdrawal,0.0,,35.169252,USDCET,0.0,,Koinly,SUI,,26-03-2024 20:32:32
Withdrawal,0.0,,14.170454332,SUI,0.0,,Koinly,SUI,,26-03-2024 20:32:32
Deposit,26825.235434,USDCET,0.0,,0.0,,Koinly,,,27-03-2024 03:25:37
Deposit,59.25209641,SUI,0.0,,0.0,,Koinly,,,27-03-2024 03:25:37
Trade,127.643453,USDCET,62.000960704,SUI,0.0,,Koinly,SUI,,27-03-2024 03:30:42
Trade,13085.564560544,SUI,26952.878887,USDCET,0.0,,Koinly,SUI,,27-03-2024 03:34:02
Withdrawal,0.0,,1.00076976,SUI,0.0,,Koinly,SUI,,27-03-2024 03:35:15
Withdrawal,0.0,,13086.330867745,SUI,0.0,,Koinly,SUI,,27-03-2024 03:36:00
Deposit,2.790553735,SUI,0.0,,0.0,,Koinly,,,22-10-2024 04:04:32
Deposit,10608.0,DEEP,0.0,,0.0,,Koinly,,,22-10-2024 04:05:22
Withdrawal,0.0,,0.002096568,SUI,0.0,,Koinly,SUI,,22-10-2024 04:05:22
Trade,103.550086809,SUI,3000.0,DEEP,0.0,,Koinly,SUI,,22-10-2024 13:24:20
Deposit,2836948.139914,BOB,0.0,,0.0,,Koinly,,,22-10-2024 18:16:37
Withdrawal,0.0,,25.001907664,SUI,0.0,,Koinly,SUI,,22-10-2024 18:16:37
Withdrawal,0.0,,2210.61346,DEEP,0.0,,Koinly,SUI,,22-10-2024 18:19:35
Withdrawal,0.0,,70.02080134,SUI,0.0,,Koinly,SUI,,22-10-2024 18:19:35
Deposit,4942.617456,DEEP,0.0,,0.0,,Koinly,,,28-10-2024 20:04:47
Deposit,2.713021137,SUI,0.0,,0.0,,Koinly,,,28-10-2024 20:04:47
Trade,77.889500574,SUI,3000.0,DEEP,0.0,,Koinly,SUI,,31-10-2024 22:46:08
Withdrawal,0.0,,50.001195284,SUI,0.0,,Koinly,SUI,,31-10-2024 22:53:40
Deposit,453541.583248,TRUMP,0.0,,0.0,,Koinly,,,31-10-2024 22:53:40
Deposit,7.340003996,DEEP,0.0,,0.0,,Koinly,,,08-11-2024 08:50:56
Deposit,7340.3996,DEEP,0.0,,0.0,,Koinly,,,08-11-2024 15:17:47
Trade,169.743311618,SUI,7340.0,DEEP,0.0,,Koinly,SUI,,12-11-2024 16:00:27
Withdrawal,0.0,,5.00076976,SUI,0.0,,Koinly,SUI,,12-11-2024 16:01:17
Withdrawal,0.0,,206.659703257,SUI,0.0,,Koinly,SUI,,12-11-2024 16:01:49
Deposit,45.360325534,SUI,0.0,,0.0,,Koinly,,,06-01-2025 16:36:21
Trade,6786.860606029,TARDI,43.363486178,SUI,0.0,,Koinly,SUI,,06-01-2025 16:38:59
Deposit,78.469950367,SUI,0.0,,0.0,,Koinly,,,06-01-2025 17:23:23
Deposit,19254.117130471,TARDI,0.0,,0.0,,Koinly,,,06-01-2025 17:24:28
Withdrawal,0.0,,78.00196208,SUI,0.0,,Koinly,SUI,,06-01-2025 17:24:28
Withdrawal,0.0,,19254.117130471,TARDI,0.0,,Koinly,SUI,,06-01-2025 17:26:09
Deposit,12808.965934621,TARDI,0.0,,0.0,,Koinly,,,06-01-2025 17:26:09
Withdrawal,0.0,,0.004335104,SUI,0.0,,Koinly,SUI,,06-01-2025 17:26:09
Deposit,24.197794934,SUI,0.0,,0.0,,Koinly,,,07-01-2025 19:43:04
Trade,5585.195138292,S,25.000161912,SUI,0.0,,Koinly,SUI,,07-01-2025 19:44:26
Trade,50.712359001,SUI,9797.913270325,TARDI,0.0,,Koinly,SUI,,08-01-2025 15:27:32
Trade,7665.837083012,S,50.001140032,SUI,0.0,,Koinly,SUI,,08-01-2025 15:42:47
Deposit,40.221233134,SUI,0.0,,0.0,,Koinly,,,08-01-2025 22:29:20
Withdrawal,0.0,,21.307247692,SUI,0.0,,Koinly,SUI,,08-01-2025 22:30:40
Withdrawal,0.0,,748.580925093,S,0.0,,Koinly,SUI,,08-01-2025 22:30:40
Deposit,777.773746769,S,0.0,,0.0,,Koinly,,,09-01-2025 04:48:58
Deposit,21.334214305,SUI,0.0,,0.0,,Koinly,,,09-01-2025 04:48:58
Deposit,614471.401078779,TODD,0.0,,0.0,,Koinly,,,09-01-2025 04:56:00
Withdrawal,0.0,,11.309952754,SUI,0.0,,Koinly,SUI,,09-01-2025 04:56:00
