ID (read-only),Parent ID (read-only),Date (UTC),Type,Tag,From Wallet (read-only),From Wallet ID,From Amount,From Currency,To Wallet (read-only),To Wallet ID,To Amount,To Currency,Fee Amount,Fee Currency,Net Worth Amount,Net Worth Currency,Fee Worth Amount,Fee Worth Currency,Net Value (read-only),Fee Value (read-only),Value Currency (read-only),Deleted,From Source (read-only),To Source (read-only),Negative Balances (read-only),Missing Rates (read-only),Missing Cost Basis (read-only),Synced To Accounting At (UTC read-only),TxSrc,TxDest,TxHash,Description
EE0992FA36178447A61926B68B6B2BF9,,2022-01-05 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,24.578422,ADA;1865,0.0,,0.0,,0.0,,30.7878953629,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 311
DF561BC3E8D6C10966DF520D6FD72BBB,,2021-12-31 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,15.936228,ADA;1865,0.0,,0.0,,0.0,,20.8191132791,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 310
6E94EA736389A3FBDE66D36FE45713A2,,2021-12-26 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,21.590419,ADA;1865,0.0,,0.0,,0.0,,31.6018170535,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 309
D73DA928CDF8B16A7B2284B0B51FE571,,2021-12-21 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,15.651095,ADA;1865,0.0,,0.0,,0.0,,20.0495926578,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 308
B97A6F22C775D22D86ED32DF658E227E,,2021-12-16 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,19.628272,ADA;1865,0.0,,0.0,,0.0,,24.9169927096,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 307
A4B23695E7B0A547898F92E845C5EBF3,,2021-12-11 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,21.052524,ADA;1865,0.0,,0.0,,0.0,,28.3397852882,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 306
49E3C5C7E0A7E9106EB25E9655EFDA17,,2021-12-06 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,24.954709,ADA;1865,0.0,,0.0,,0.0,,34.4990417233,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 305
60237CEB3BA86A4412509E214AFC6D7E,,2021-12-01 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,23.315987,ADA;1865,0.0,,0.0,,0.0,,35.9210915137,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 304
E434D43A13783C49E0E84102E5165688,,2021-11-26 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,20.720211,ADA;1865,0.0,,0.0,,0.0,,32.3784578178,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 303
D276BFF5EC3B84D7861734ACE300E03E,,2021-11-21 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,17.265863,ADA;1865,0.0,,0.0,,0.0,,32.4038004123,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 302
8B67AE84EA818F3328AC2C2AB32A2BE9,,2021-11-16 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,23.660084,ADA;1865,0.0,,0.0,,0.0,,44.8753147361,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 301
601FBC3E4E6DF9EB937C39F77D9CCC09,,2021-11-11 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,19.7734,ADA;1865,0.0,,0.0,,0.0,,41.4727445833,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 300
38440C28FEDD0D74A800C17327DF2BAA,,2021-11-06 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,20.627705,ADA;1865,0.0,,0.0,,0.0,,41.1929697307,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 299
D512FABD4CCDBF8378BB26AA1D3C1ADB,,2021-11-01 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,18.828452,ADA;1865,0.0,,0.0,,0.0,,36.6396339937,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 298
3122B7A811B155F371C5BABAF507CDDE,,2021-10-27 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,19.489385,ADA;1865,0.0,,0.0,,0.0,,38.2296988007,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 297
87D925B075BF1BAF53309C72328BA5C1,,2021-10-22 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,24.93163,ADA;1865,0.0,,0.0,,0.0,,53.7104855049,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 296
CB5792E29A78C86504CFD62518BBE345,,2021-10-17 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,19.277711,ADA;1865,0.0,,0.0,,0.0,,41.1321510231,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 295
DEFC2521BE4B32BDF152F6BBB36A292E,,2021-10-12 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,18.606365,ADA;1865,0.0,,0.0,,0.0,,39.670959591,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 294
4776FBC1AB9CF1FAF20C41F367645787,,2021-10-07 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,19.296375,ADA;1865,0.0,,0.0,,0.0,,44.379416016,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 293
34C1E4B42E73FD67B72A4BAB6AC8DED5,,2021-10-02 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,19.422902,ADA;1865,0.0,,0.0,,0.0,,44.878656418,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 292
214AF5DDF97AF5B8D38857E9B229940B,,2021-09-27 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,23.712494,ADA;1865,0.0,,0.0,,0.0,,52.0040493836,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 291
5C12E8171072D50E5DCDD7EF0A33AA2A,,2021-09-22 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,20.372611,ADA;1865,0.0,,0.0,,0.0,,45.2520279844,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 290
133B52E8CC0BB2AC0D173BD408C1AFD2,,2021-09-17 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,18.465826,ADA;1865,0.0,,0.0,,0.0,,43.2318352561,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 289
298A069C00EBD3225D074B158B04DF8E,,2021-09-12 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,15.93055,ADA;1865,0.0,,0.0,,0.0,,41.437911509,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 288
CA538BBDE813799CCA4A72AC763864B4,,2021-09-07 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,22.392096,ADA;1865,0.0,,0.0,,0.0,,52.7847403369,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 287
6E27037EB4BEA1646AE5FF5772BE10C3,,2021-09-02 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,23.282904,ADA;1865,0.0,,0.0,,0.0,,70.2096154055,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 286
4139294D5C002DA0B5EB92ACBCBA0E66,,2021-08-28 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,19.213614,ADA;1865,0.0,,0.0,,0.0,,54.8207882064,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 285
42BA5059D3575C49BE1B694E8F5105EB,,2021-08-23 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,23.518143,ADA;1865,0.0,,0.0,,0.0,,69.0290831666,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 284
72438894AD0AB457B7198439237F12D0,,2021-08-18 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,33.171404,ADA;1865,0.0,,0.0,,0.0,,69.0952483697,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 283
F20B6D4131F491FB09FE3C3A193EC1E2,,2021-08-13 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,19.943443,ADA;1865,0.0,,0.0,,0.0,,40.7240521062,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 282
7C0F570624DAE9C2A451F0846F7CF80C,,2021-08-08 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,14.353618,ADA;1865,0.0,,0.0,,0.0,,20.5909438036,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 281
B6F51C155B0DE3E6A29940A278707C7F,,2021-08-03 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,31.425257,ADA;1865,0.0,,0.0,,0.0,,42.8969254521,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 280
E1F15260DE03627F7CA306686AF2203C,,2021-07-29 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,26.316721,ADA;1865,0.0,,0.0,,0.0,,33.739002672,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 279
BACC70E49B202549EA2F69CEC8215E0B,,2021-07-24 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,20.342359,ADA;1865,0.0,,0.0,,0.0,,24.9514263459,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 278
CE28F981F2213B99FB551C0F370E3D2E,,2021-07-19 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,35.434413,ADA;1865,0.0,,0.0,,0.0,,39.8831812285,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 277
A0F34BAC51687AFB870C846F2811C339,,2021-07-14 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,18.202914,ADA;1865,0.0,,0.0,,0.0,,23.1548918817,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 276
6FC0EE754D341DDE5798041705D2E989,,2021-07-09 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,29.375194,ADA;1865,0.0,,0.0,,0.0,,39.7879373992,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 275
42E08637856F41A1A8DFB43076791182,,2021-07-04 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,25.002523,ADA;1865,0.0,,0.0,,0.0,,37.2845653786,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 274
28658EC4C87DBD53CCBA7F83BDCD3B1C,,2021-06-29 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,18.257977,ADA;1865,0.0,,0.0,,0.0,,25.4836597664,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 273
9CB7E203C2097DDC6B4D6CFF2E1E90A3,,2021-06-24 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,29.099416,ADA;1865,0.0,,0.0,,0.0,,39.5731827686,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 272
4A1A58D87FF6F28F06F5BFC365F2910A,,2021-06-19 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,17.932686,ADA;1865,0.0,,0.0,,0.0,,25.3265582103,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 271
7CCE7BBE8CD721C7EAB412042E70FF77,,2021-06-14 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,23.11752,ADA;1865,0.0,,0.0,,0.0,,35.9872625381,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 270
0FFA4D95436C6F034AB555E067B409FC,,2021-06-09 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,26.157356,ADA;1865,0.0,,0.0,,0.0,,41.6702074684,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 269
805D6F5638559006B40D41D2A0B247F6,,2021-06-04 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,23.852202,ADA;1865,0.0,,0.0,,0.0,,41.4416014463,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 268
DDBEF0540D4E815C59F2CB1DFE0DB19E,,2021-05-30 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,21.651786,ADA;1865,0.0,,0.0,,0.0,,35.0038166896,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 267
B02F3FD47D32CDD51B4CBB3BF4ADD842,,2021-05-25 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,34.627831,ADA;1865,0.0,,0.0,,0.0,,52.9431937609,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 266
A0A6AC9FB332D2A9F555688A29A9335C,,2021-05-20 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,15.143717,ADA;1865,0.0,,0.0,,0.0,,27.954631624,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 265
5409AF6EFB4CAF6E7ABC5959C78DA678,,2021-05-15 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,30.692578,ADA;1865,0.0,,0.0,,0.0,,69.7953925823,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 264
9ECE3E0E58004343BA9EDC071B90D91E,,2021-05-10 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,18.644623,ADA;1865,0.0,,0.0,,0.0,,31.5777463455,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 263
B764AE2798148CABA2BF8F16807A7EC8,,2021-05-05 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,31.429447,ADA;1865,0.0,,0.0,,0.0,,46.4335368744,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 262
8190557D6B0A11021E85DCB27FC7BDD0,,2021-04-30 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,22.414619,ADA;1865,0.0,,0.0,,0.0,,30.1817829846,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 261
9F2633552036F2C9F3B86BA91A2486CA,,2021-04-25 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,31.199789,ADA;1865,0.0,,0.0,,0.0,,32.7670960485,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 260
DB4D9D010A4EE294232C531D2FF51599,,2021-04-20 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,15.527367,ADA;1865,0.0,,0.0,,0.0,,19.6019465406,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 259
493B51A0F08CC2307CE7DD3C266822F9,,2021-04-15 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,31.502761,ADA;1865,0.0,,0.0,,0.0,,46.8448730654,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 258
786239A5768D45373FDA68E2304D46BA,,2021-04-10 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,27.652718,ADA;1865,0.0,,0.0,,0.0,,33.4534850664,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 257
6B0796D8C5440FE12E5AA4BAFEFB2F5A,,2021-04-05 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,20.734653,ADA;1865,0.0,,0.0,,0.0,,24.9287586678,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 256
D9315A6B001FDC3BF57061B8AADE104F,,2021-03-31 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,25.941739,ADA;1865,0.0,,0.0,,0.0,,31.0338004039,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 255
EC4763334DED0EEEE5AE82F2B25B191B,,2021-03-26 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,32.614031,ADA;1865,0.0,,0.0,,0.0,,39.3984780455,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 254
8E4545A3F2849818B47D272C4708DD44,,2021-03-21 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,21.768368,ADA;1865,0.0,,0.0,,0.0,,26.1753603875,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 253
097C43C5C757BBBB61E3A6D3D5EF0857,,2021-03-16 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,16.174543,ADA;1865,0.0,,0.0,,0.0,,19.868056505,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 252
4E11F424802E8B746A6FD2E45834B1A1,,2021-03-11 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,18.302492,ADA;1865,0.0,,0.0,,0.0,,20.3579334143,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 251
A6D1D8C6900F988B57CA04FF58B478B7,,2021-03-06 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,14.219064,ADA;1865,0.0,,0.0,,0.0,,15.8045125287,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 250
7DA4C0C3A1935E14F2A2D66C9DEB81B8,,2021-03-01 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,16.77416,ADA;1865,0.0,,0.0,,0.0,,21.8690869972,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 249
202EFD7CD9B6E1FA4422BD83D6E8D4E6,,2021-02-24 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,19.957564,ADA;1865,0.0,,0.0,,0.0,,20.0863980586,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 248
25DF58F82C05A80836D98EB55683728A,,2021-02-19 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,14.806108,ADA;1865,0.0,,0.0,,0.0,,13.8991121788,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 247
825A699F72523CCC1B6500BDC1C9C75A,,2021-02-14 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,14.503667,ADA;1865,0.0,,0.0,,0.0,,12.8209659133,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 246
716D3ECCB4F1DFD65F44619DBC342364,,2021-02-09 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,15.876561,ADA;1865,0.0,,0.0,,0.0,,11.0093934013,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 245
00AE0C0F8389C853CE03A31EE44B137E,,2021-02-04 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,8.062192,ADA;1865,0.0,,0.0,,0.0,,3.4943392014,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 244
9B69468526E663E73FE446F030EC6E81,,2021-01-30 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,16.664157,ADA;1865,0.0,,0.0,,0.0,,6.0607918952,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 243
