Type,Buy,Cur.,Sell,Cur..1,Fee,Cur..2,Exchange,Group,Comment,Date
Trade,67.0,IOTA,19.4233,USDT,0.402,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,12.0,IOTA,3.4356,USDT,0.072,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,133.0,IOTA,38.304,USDT,0.798,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,5.0,IOTA,1.3845,USDT,0.03,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,213.0,IOTA,58.8306,USDT,1.278,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,12.0,IOTA,3.4224,USDT,0.072,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,5.0,IOTA,1.4365,USDT,0.03,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,13.0,IOTA,3.575,USDT,0.078,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,13.0,IOTA,3.7882,USDT,0.078,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,7.0,IOTA,1.9747,USDT,0.042,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,110.0,IOTA,31.812,USDT,0.66,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,13.0,IOTA,3.64,USDT,0.078,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,12.0,IOTA,3.4296,USDT,0.072,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,12.0,IOTA,3.486,USDT,0.072,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,13.0,IOTA,3.653,USDT,0.078,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,2783.0,IOTA,766.9948,USDT,16.698,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,13.0,IOTA,3.6764,USDT,0.078,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,8.0,IOTA,2.2056,USDT,0.048,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,13.0,IOTA,3.7141,USDT,0.078,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,12.0,IOTA,3.4104,USDT,0.072,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,208.0,IOTA,58.136,USDT,1.248,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,194.0,IOTA,56.3376,USDT,1.164,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,20.0,IOTA,5.56,USDT,0.12,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,13.0,IOTA,3.6127,USDT,0.078,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,59.0,IOTA,16.7383,USDT,0.354,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,4.0,IOTA,1.1156,USDT,0.024,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,26.0,IOTA,7.5582,USDT,0.156,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,40.0,IOTA,11.568,USDT,0.24,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,76.0,IOTA,20.9228,USDT,0.456,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,136.0,IOTA,38.0256,USDT,0.816,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,68.0,IOTA,19.3256,USDT,0.408,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,12.0,IOTA,3.474,USDT,0.072,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,13.0,IOTA,3.6257,USDT,0.078,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,115.0,IOTA,31.9355,USDT,0.69,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,111.0,IOTA,31.7682,USDT,0.666,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,47.0,IOTA,13.0519,USDT,0.282,IOTA,Binance US,53645554,,25-02-2024 20:51:00
Withdrawal,0.0,,8866.219507,IOTA,1.254493,IOTA,Binance US,53645554,,25-02-2024 21:56:00
